Time (s),Velocity [m/s],Drag Force [N],S.O.C
225.08468088224123,23.09644502129739,133.36144315545326,0.9860886754264752
225.09369054603943,23.09646714744591,133.36169867326205,0.9860879015275781
225.10270020983762,23.09649443123589,133.3620137530276,0.9860871276286973
225.11170987363582,23.09652687078926,133.36238837327255,0.9860863537298328
225.120719537434,23.096564464229846,133.36282251258123,0.9860855798309847
225.1297292012322,23.096607209683377,133.36331614959954,0.9860848059321529
225.15296172992944,23.09674119210828,133.36486342380783,0.9860828103386942
225.17619425862668,23.09690938730715,133.3668058113693,0.986080814745344
225.19942678732392,23.097111763309645,133.3691429517042,0.9860788191521022
225.22265931602115,23.09734828822476,133.37187448688982,0.9860768235589689
225.2458918447184,23.09761893024079,133.37500006165445,0.986074827965944
225.26912437341562,23.097923657625167,133.37851932337009,0.9860728323730277
225.31907871870285,23.09869416999776,133.38741808977213,0.9860685414699425
225.3690330639901,23.099621810188687,133.39813194343623,0.9860642505673588
225.41898740927732,23.100706266336694,133.41065750089186,0.9860599596652764
225.46894175456455,23.101947228304645,133.42499143484318,0.9860556687636954
225.5188960998518,23.103344387626866,133.44113047332246,0.986051377862616
225.5315921056275,23.10373396697773,133.44563080422014,0.9860502873208307
225.54428811140323,23.10415730458136,133.45052118871004,0.9860491967790777
225.55698411717896,23.10462204481747,133.45588995846637,0.9860481062373571
225.56968012295468,23.10512958231675,133.46175325391215,0.9860470156956689
225.5823761287304,23.105679086868182,133.46810151633443,0.9860459251540129
225.60832535831557,23.106930552036637,133.48255988416105,0.9860436962077587
225.63427458790073,23.108354669574204,133.499013883708,0.9860414672616395
225.6602238174859,23.109951332749016,133.517462650507,0.9860392383156558
225.68617304707107,23.1117204339874,133.5379053546977,0.9860370093698071
225.93233282362513,23.137045959626345,133.83072393446545,0.986015865133691
226.0,23.146707828598828,133.94252082562957,0.9860100527696669
226.00569870288382,23.147479694789308,133.9514540551708,0.9860095720766565
226.01139740576764,23.14825959974953,133.96048062434906,0.9860090913836524
226.01709610865146,23.14904771036257,133.96960247416064,0.9860086106906548
226.03555932768302,23.151652615876184,133.99975471155165,0.986007053294165
226.05402254671458,23.154341373132688,134.03088110589104,0.9860054958977418
226.07248576574614,23.157115719347768,134.06300210981587,0.9860039385013862
226.0909489847777,23.159976233826903,134.09612478785675,0.9860023811050992
226.1207396889936,23.16477354108676,134.1516833024583,0.985999868221003
226.13665058361147,23.167416659722598,134.18229867129804,0.9859985261167152
226.14927292005845,23.16953966045463,134.20689201934502,0.9859974614065466
226.16189525650543,23.17167960126492,134.2316838859192,0.9859963966964099
226.1745175929524,23.17383518697126,134.25665931822684,0.9859953319863053
226.1871399293994,23.176006254552423,134.28181647776324,0.9859942672762328
226.235224675169,23.18441948628778,134.37932672904014,0.985990211267294
226.28330942093862,23.19305833439515,134.47948872566408,0.98598615525882
226.33139416670824,23.201922617745332,134.5823032899606,0.9859820992508106
226.37947891247785,23.21101201281332,134.68776966474107,0.9859780432432658
226.5252440504544,23.239936360804535,135.02366051356117,0.9859657477771372
226.67100918843096,23.27091624095321,135.38388567336497,0.9859534523152781
226.68819857938195,23.274704863945516,135.42797162594226,0.9859520023700941
226.70538797033294,23.278511678004485,135.47227648574778,0.9859505524249694
226.72257736128392,23.282331027594935,135.51673451962745,0.9859491024799041
226.7397667522349,23.28616110255002,135.5613247234784,0.9859476525348984
226.76911867669713,23.29272519261331,135.6377617246507,0.9859451766662625
226.79847060115935,23.299319664222896,135.71457420391093,0.9859427007977997
226.82782252562157,23.305944528021737,135.7917625858066,0.9859402249295101
226.8571744500838,23.3125997827658,135.869327157853,0.9859377490613934
227.0,23.345416583802468,136.25211886781983,0.9859257015667494
227.01529642001523,23.347915865930485,136.2812938206421,0.9859245084414369
227.0277259282101,23.34995261855301,136.30507182216766,0.9859235389361306
227.04015543640494,23.35199523502724,136.32892036418372,0.9859225694308554
227.0525849445998,23.35404370754261,136.35283937345264,0.9859215999256111
227.1643301048029,23.372712496628434,136.57092236251273,0.9859128837720469
227.276075265006,23.391847577859618,136.79463327645422,0.9859041676209654
227.3878204252091,23.411450746876692,137.0240065183583,0.9858954514723851
227.4995655854122,23.43152148984483,137.25904983226502,0.9858867353263127
227.78990310868912,23.48583990942095,137.89616906273747,0.9858640889499697
228.0,23.527092843777062,138.38102441992646,0.9858477013671711
228.01492692410125,23.52922292256777,138.40608283497212,0.9858466169649404
228.02717086593836,23.530976024585282,138.42670816740184,0.9858457274744266
228.03941480777547,23.532734988955006,138.4474040150968,0.985844837983943
228.05165874961259,23.534499808762945,138.46817031216577,0.9858439484934893
228.1663016520314,23.55129721818546,138.66590016482755,0.98583561998692
228.2809445544502,23.568600450346654,138.86973179702014,0.9858272914829649
228.395587456869,23.586411187487784,139.0796981763122,0.9858189629816428
228.42958683699098,23.591790865567773,139.14314906117175,0.9858164930177971
228.43608413315644,23.592823897776018,139.1553348678678,0.9858160210066695
228.4425814293219,23.593857339456775,139.1675260386596,0.9858155489955532
228.44907872548737,23.594889740860726,139.1797054708437,0.985815076984446
228.46431719560852,23.597304639933558,139.20819656745746,0.9858139699505822
228.47955566572966,23.59971246057662,139.23660705547383,0.9858128629167644
228.4947941358508,23.602113113154513,139.26493585153506,0.9858117558829933
228.55553071780244,23.611615610876097,139.37709793894194,0.9858073435344898
228.61626729975407,23.621006970479524,139.48799257486056,0.9858029311867097
228.6770038817057,23.63028550621367,139.59759827629296,0.9857985188396655
228.73774046365733,23.639450782399088,139.70590832336723,0.9857941064933616
228.90446913409087,23.664030167645684,139.99658094381127,0.9857819941159836
229.0,23.67773088164108,140.1587349258549,0.9857750540649625
229.01643504368124,23.679382004050275,140.178283023435,0.9857739219431138
229.03287008736248,23.681025573795463,140.1977430566887,0.985772789821318
229.04930513104372,23.68266144097917,140.2171132320104,0.9857716576995762
229.10449274252767,23.688102978718298,140.28155568259066,0.985767856122283
229.1596803540116,23.693460034085657,140.34501209670358,0.9857640545455844
229.21486796549556,23.698731037005757,140.407463191085,0.9857602529694927
229.2294210572342,23.700106610658274,140.423763339142,0.9857592504858099
229.24397414897282,23.701488127682918,140.4401348666736,0.9857582480021699
229.2478466949619,23.701861208943964,140.44455619201065,0.9857579812434657
229.251719240951,23.702241084864188,140.44905811125597,0.9857577144847643
229.25559178694007,23.702628264552988,140.45364666189656,0.9857574477260662
229.25946433292916,23.703022810779576,140.45832259208422,0.985757180967371
229.2797425605271,23.70520837040328,140.48422597105943,0.9857557841102749
229.30002078812504,23.70759470536562,140.51251167847,0.9857543872532614
229.32029901572298,23.710181556888354,140.54317736515216,0.9857529903963306
229.34057724332092,23.71296875647897,140.57622181143694,0.9857515935394823
229.4169817093313,23.72526640296532,140.72206647291875,0.9857463304519657
229.4933861753417,23.74039856745697,140.90163103542824,0.985741067365622
229.56979064135209,23.758358235274223,141.11489650890562,0.9857358042804513
229.64619510736247,23.779138413129992,141.3618559176986,0.9857305411964536
229.9328703350685,23.88214677176253,142.5892336070019,0.9857107937250915
230.0,23.91195633695206,142.94541396507543,0.9857061695360317
230.00020758028018,23.912039329363274,142.946406222254,0.9857061563831127
230.00041516056035,23.912122341947775,142.9473987240695,0.9857061432301936
230.00062274084053,23.91220537513074,142.94839147560785,0.9857061300772745
230.00170426810791,23.912638305850734,142.95356768660997,0.9857060615484112
230.0027857953753,23.91307178749448,142.95875057846612,0.9857059930195483
230.0038673226427,23.913505827337975,142.96394023853182,0.9857059244906855
230.00476508594255,23.913866544653185,142.96825327887072,0.9857058676056678
230.0056628492424,23.914227648776183,142.9725710093728,0.9857058107206502
230.00656061254227,23.9145891396757,142.97689342987374,0.9857057538356327
230.00745837584213,23.914951017298392,142.98122053994535,0.9857056969506155
230.00901513788517,23.91557944606855,142.9887350603041,0.9857055983094309
230.0105718999282,23.916209037520133,142.9962636815899,0.9857054996682469
230.01212866197125,23.91683979160381,143.00380640431084,0.9857054010270635
230.01368542401428,23.91747170827803,143.01136322906999,0.9857053023858804
230.01524218605732,23.918104787496766,143.01893415641894,0.9857052037446979
230.0174122542748,23.918989215980616,143.02951127854925,0.9857050662425697
230.01958232249228,23.919875903212183,143.04011580626772,0.9857049287404425
230.02175239070976,23.920764849058838,143.05074774099222,0.9857047912383162
230.02392245892725,23.921656053390087,143.06140708417365,0.9857046537361909
230.02609252714473,23.922549516075733,143.07209383727383,0.9857045162340665
230.0282625953622,23.92344523698508,143.08280800175604,0.985704378731943
230.03182515711978,23.924920622197195,143.10045669460916,0.985704152997195
230.03538771887736,23.926402092662475,143.11817927494081,0.9857039272624497
230.03895028063494,23.927889647805397,143.13597574938817,0.9857037015277068
230.0425128423925,23.929383287052115,143.15384612466227,0.9857034757929665
230.0460754041501,23.930883009829994,143.17179040754246,0.9857032500582288
230.04963796590766,23.932388815567506,143.18980860487517,0.9857030243234935
230.05477564492227,23.93457109451557,143.21592336960504,0.9857026987845485
230.05991332393688,23.936766021549467,143.24219189260128,0.985702373245609
230.0650510029515,23.938973594969475,143.26861419516143,0.9857020477066747
230.0701886819661,23.94119381308152,143.2951902988832,0.9857017221677455
230.0753263609807,23.94342667419711,143.3219202256634,0.9857013966288218
230.08046403999532,23.94567217663334,143.34880399769804,0.9857010710899035
230.0896610319328,23.94972342865177,143.39731307722786,0.9857004883406248
230.09885802387026,23.953815174591323,143.4463153546204,0.9856999055913631
230.10805501580774,23.957947404932515,143.49581096437817,0.9856993228421185
230.1172520077452,23.962120110213046,143.54580004406913,0.9856987400928907
230.12644899968268,23.966333281027673,143.59628273432367,0.98569815734368
230.13564599162015,23.970586908028075,143.64725917883175,0.9856975745944864
230.15878517763525,23.981467702678586,143.77769829365403,0.9856961084258312
230.18192436365035,23.99260438042618,143.91126623891137,0.9856946422572836
230.20506354966545,24.003996797135777,144.04796555922616,0.9856931760888438
230.22820273568055,24.015644810916527,144.18779892102546,0.9856917099205114
230.25134192169565,24.027548282108366,144.33076911226217,0.9856902437522865
230.27448110771076,24.039707073269245,144.47687904214783,0.9856887775841692
230.28732680159015,24.046567176889724,144.55934824816757,0.9856879636425845
230.29043195959537,24.048239058329763,144.57945045164428,0.985687766890491
230.29353711760058,24.049934221328407,144.5998340125558,0.9856875701383994
230.2966422756058,24.051665724421195,144.62065602982432,0.9856873733863097
230.299747433611,24.05343767287558,144.64196597072757,0.985687176634222
230.30285259161622,24.055249526263363,144.66375744269845,0.9856869798821364
230.31017562852992,24.059675355692356,144.71699455532752,0.9856865158726524
230.31749866544362,24.064316575073192,144.7728330563356,0.9856860518631793
230.32482170235733,24.069172977012656,144.83127194933905,0.9856855878537171
230.33214473927103,24.07424455891535,144.89231277061634,0.9856851238442655
230.3917314810133,24.123501199701668,145.48582753300195,0.9856813482510592
230.43439284823154,24.167501018127282,146.0170263652958,0.9856786451003678
230.47705421544978,24.21877481560294,146.63726339222083,0.9856759419500425
230.51971558266803,24.277309759319483,147.34694228748725,0.9856732388000825
230.5269071500702,24.287891911432588,147.47542337535813,0.9856727831212126
230.53409871747238,24.29867988658864,147.60646105772685,0.9856723274423533
230.53858572885363,24.30551417924246,147.6895048793391,0.9856720431321223
230.54140058095643,24.30982763764686,147.74192994302476,0.9856718647748206
230.54421543305924,24.31415078264549,147.7944820703051,0.9856716864175205
230.54703028516204,24.318481487335518,147.84713546247008,0.985671508060222
230.54984513726484,24.322819401020144,147.89988590366048,0.9856713297029251
230.5581518133418,24.335663211226688,148.056125982563,0.98567080336754
230.56645848941875,24.348570696213727,148.21322373712945,0.9856702770321688
230.5747651654957,24.361541988757175,148.37118201749473,0.9856697506968113
230.58307184157266,24.374577119889818,148.53000244336405,0.9856692243614678
230.63808112135308,24.462511105251398,149.60361239363698,0.985665738812616
